InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice,TotalPrice
INV502143,2023-08-05,10411,Germany,STK012,Miroir mural rond,4,48.21,192.84
INV502143,2023-08-05,10411,Germany,STK001,Lampe de bureau design,2,26.16,52.32
INV502144,2023-02-01,10411,Germany,STK002,Coussin en lin,4,19.36,77.44
INV502144,2023-02-01,10411,Germany,STK008,Tapis de bain,4,34.08,136.32
INV502144,2023-02-01,10411,Germany,STK004,Plaid tricote,4,33.85,135.4
INV502144,2023-02-01,10411,Germany,STK012,Miroir mural rond,4,39.11,156.44
INV502145,2023-07-05,10412,Spain,STK011,Plateau en bambou,1,17.15,17.15
INV502146,2023-07-09,10412,Spain,STK005,Bougie parfumee,2,12.36,24.72
INV502146,2023-07-09,10412,Spain,STK003,Set de tasses ceramique,5,17.04,85.19999999999999
INV502146,2023-07-09,10412,Spain,STK002,Coussin en lin,1,20.07,20.07
INV502146,2023-07-09,10412,Spain,STK006,Cadre photo bois,1,7.29,7.29
INV502147,2023-05-06,10412,Spain,STK008,Tapis de bain,2,30.92,61.84
INV502147,2023-05-06,10412,Spain,STK012,Miroir mural rond,2,33.18,66.36
INV502148,2023-10-06,10413,France,STK006,Cadre photo bois,5,11.48,57.400000000000006
INV502148,2023-10-06,10413,France,STK003,Set de tasses ceramique,3,15.02,45.06
INV502148,2023-10-06,10413,France,STK008,Tapis de bain,3,25.82,77.46000000000001
INV502148,2023-10-06,10413,France,STK006,Cadre photo bois,4,12.16,48.64
INV502149,2023-06-12,10413,France,STK001,Lampe de bureau design,1,20.49,20.49
INV502149,2023-06-12,10413,France,STK009,Vase en verre,1,19.27,19.27
INV502149,2023-06-12,10413,France,STK011,Plateau en bambou,3,23.97,71.91
INV502149,2023-06-12,10413,France,STK010,Guirlande lumineuse,1,12.44,12.44
INV502150,2023-10-23,10413,France,STK006,Cadre photo bois,1,10.49,10.49
INV502150,2023-10-23,10413,France,STK009,Vase en verre,2,18.15,36.3
INV502150,2023-10-23,10413,France,STK010,Guirlande lumineuse,3,11.54,34.62
INV502150,2023-10-23,10413,France,STK006,Cadre photo bois,4,8.19,32.76
INV502151,2023-07-06,10413,France,STK008,Tapis de bain,2,32.63,65.26
INV502151,2023-07-06,10413,France,STK001,Lampe de bureau design,3,25.7,77.1
INV502151,2023-07-06,10413,France,STK004,Plaid tricote,2,31.69,63.38
INV502151,2023-07-06,10413,France,STK011,Plateau en bambou,5,17.31,86.55
INV502152,2023-03-13,10414,Germany,STK008,Tapis de bain,5,28.42,142.10000000000002
INV502152,2023-03-13,10414,Germany,STK010,Guirlande lumineuse,1,15.74,15.74
INV502153,2023-02-13,10414,Germany,STK003,Set de tasses ceramique,1,13.65,13.65
INV502153,2023-02-13,10414,Germany,STK006,Cadre photo bois,2,11.57,23.14
INV502153,2023-02-13,10414,Germany,STK009,Vase en verre,1,19.69,19.69
INV502154,2023-01-14,10414,Germany,STK003,Set de tasses ceramique,4,13.18,52.72
INV502154,2023-01-14,10414,Germany,STK007,Panier de rangement,2,19.98,39.96
INV502154,2023-01-14,10414,Germany,STK005,Bougie parfumee,1,14.62,14.62
INV502155,2023-09-30,10414,Germany,STK002,Coussin en lin,5,22.53,112.65
INV502155,2023-09-30,10414,Germany,STK012,Miroir mural rond,5,35.43,177.15
INV502156,2023-01-07,10414,Germany,STK011,Plateau en bambou,3,22.88,68.64
INV502156,2023-01-07,10414,Germany,STK005,Bougie parfumee,4,13.7,54.8
INV502156,2023-01-07,10414,Germany,STK011,Plateau en bambou,5,18.9,94.5
INV502156,2023-01-07,10414,Germany,STK010,Guirlande lumineuse,5,13.66,68.3
INV502157,2023-08-08,10414,Germany,STK012,Miroir mural rond,3,37.85,113.55000000000001
INV502158,2023-11-24,10415,France,STK011,Plateau en bambou,2,23.28,46.56
INV502158,2023-11-24,10415,France,STK003,Set de tasses ceramique,4,15.3,61.2
INV502158,2023-11-24,10415,France,STK001,Lampe de bureau design,3,23.49,70.47
INV502159,2023-02-23,10415,France,STK002,Coussin en lin,4,18.17,72.68
INV502159,2023-02-23,10415,France,STK004,Plaid tricote,4,35.01,140.04
INV502159,2023-02-23,10415,France,STK008,Tapis de bain,1,32.56,32.56
INV502160,2023-01-14,10415,France,STK004,Plaid tricote,1,28.32,28.32
INV502160,2023-01-14,10415,France,STK008,Tapis de bain,1,32.51,32.51
INV502160,2023-01-14,10415,France,STK003,Set de tasses ceramique,1,11.01,11.01
INV502161,2023-05-02,10416,France,STK008,Tapis de bain,4,27.55,110.2
INV502161,2023-05-02,10416,France,STK010,Guirlande lumineuse,4,14.79,59.16
INV502161,2023-05-02,10416,France,STK004,Plaid tricote,4,38.7,154.8
INV502162,2023-05-28,10416,France,STK011,Plateau en bambou,5,23.75,118.75
INV502162,2023-05-28,10416,France,STK007,Panier de rangement,1,18.32,18.32
INV502162,2023-05-28,10416,France,STK012,Miroir mural rond,2,41.51,83.02
INV502162,2023-05-28,10416,France,STK009,Vase en verre,4,20.42,81.68
INV502163,2023-06-06,10417,France,STK003,Set de tasses ceramique,2,15.57,31.14
INV502164,2023-06-14,10417,France,STK001,Lampe de bureau design,2,23.04,46.08
INV502164,2023-06-14,10417,France,STK001,Lampe de bureau design,4,26.71,106.84
INV502164,2023-06-14,10417,France,STK012,Miroir mural rond,1,38.56,38.56
INV502165,2023-02-24,10417,France,STK010,Guirlande lumineuse,2,14.21,28.42
INV502166,2023-01-15,10418,France,STK004,Plaid tricote,1,27.69,27.69
INV502166,2023-01-15,10418,France,STK005,Bougie parfumee,3,15.9,47.7
INV502166,2023-01-15,10418,France,STK009,Vase en verre,4,26.66,106.64
INV502167,2023-01-02,10418,France,STK011,Plateau en bambou,2,22.95,45.9
INV502167,2023-01-02,10418,France,STK008,Tapis de bain,4,25.69,102.76
INV502167,2023-01-02,10418,France,STK007,Panier de rangement,4,20.21,80.84
INV502167,2023-01-02,10418,France,STK004,Plaid tricote,4,39.43,157.72
INV502168,2023-11-03,10418,France,STK006,Cadre photo bois,1,9.43,9.43
INV502169,2023-01-28,10418,France,STK001,Lampe de bureau design,4,20.86,83.44
INV502169,2023-01-28,10418,France,STK007,Panier de rangement,2,22.91,45.82
INV502169,2023-01-28,10418,France,STK011,Plateau en bambou,5,24.72,123.6
INV502170,2023-03-08,10418,France,STK011,Plateau en bambou,1,24.49,24.49
INV502171,2023-09-08,10418,France,STK011,Plateau en bambou,5,27.9,139.5
INV502171,2023-09-08,10418,France,STK004,Plaid tricote,2,35.5,71.0
INV502171,2023-09-08,10418,France,STK010,Guirlande lumineuse,5,13.28,66.39999999999999
INV502172,2023-10-15,10419,France,STK007,Panier de rangement,4,23.69,94.76
INV502172,2023-10-15,10419,France,STK001,Lampe de bureau design,4,20.32,81.28
INV502172,2023-10-15,10419,France,STK009,Vase en verre,5,19.62,98.10000000000001
INV502172,2023-10-15,10419,France,STK008,Tapis de bain,4,29.97,119.88
INV502173,2023-07-02,10419,France,STK003,Set de tasses ceramique,1,16.8,16.8
INV502174,2023-12-11,10419,France,STK001,Lampe de bureau design,2,22.86,45.72
INV502175,2023-06-30,10419,France,STK004,Plaid tricote,3,39.06,117.18
INV502175,2023-06-30,10419,France,STK001,Lampe de bureau design,1,23.68,23.68
INV502175,2023-06-30,10419,France,STK002,Coussin en lin,4,19.09,76.36
INV502176,2023-11-26,10419,France,STK012,Miroir mural rond,1,42.54,42.54
INV502176,2023-11-26,10419,France,STK011,Plateau en bambou,3,22.56,67.67999999999999
INV502176,2023-11-26,10419,France,STK010,Guirlande lumineuse,4,15.16,60.64
INV502177,2023-02-03,10419,France,STK006,Cadre photo bois,5,11.61,58.05
INV502177,2023-02-03,10419,France,STK012,Miroir mural rond,5,39.91,199.54999999999998
INV502177,2023-02-03,10419,France,STK009,Vase en verre,5,18.96,94.80000000000001
INV502178,2023-11-13,10419,France,STK002,Coussin en lin,1,16.91,16.91
INV502179,2023-08-17,10419,France,STK004,Plaid tricote,1,25.6,25.6
INV502179,2023-08-17,10419,France,STK010,Guirlande lumineuse,4,16.95,67.8
INV502179,2023-08-17,10419,France,STK010,Guirlande lumineuse,3,12.22,36.660000000000004
INV502179,2023-08-17,10419,France,STK001,Lampe de bureau design,1,23.09,23.09
INV502180,2023-09-16,10419,France,STK010,Guirlande lumineuse,3,15.49,46.47
INV502180,2023-09-16,10419,France,STK007,Panier de rangement,3,25.24,75.72
INV502180,2023-09-16,10419,France,STK002,Coussin en lin,5,17.04,85.19999999999999
INV502181,2023-09-22,10419,France,STK006,Cadre photo bois,5,10.56,52.800000000000004
INV502181,2023-09-22,10419,France,STK002,Coussin en lin,4,26.15,104.6
INV502182,2023-12-26,10419,France,STK010,Guirlande lumineuse,4,11.65,46.6
INV502183,2023-01-19,10420,France,STK009,Vase en verre,4,16.42,65.68
INV502184,2023-02-23,10421,France,STK001,Lampe de bureau design,5,28.57,142.85
INV502184,2023-02-23,10421,France,STK004,Plaid tricote,1,32.58,32.58
INV502184,2023-02-23,10421,France,STK007,Panier de rangement,4,29.62,118.48
INV502185,2023-02-16,10421,France,STK009,Vase en verre,5,18.92,94.60000000000001
INV502186,2023-07-08,10421,France,STK008,Tapis de bain,4,14.1,56.4
INV502186,2023-07-08,10421,France,STK001,Lampe de bureau design,2,26.78,53.56
INV502186,2023-07-08,10421,France,STK002,Coussin en lin,5,19.84,99.2
INV502187,2023-05-03,10421,France,STK007,Panier de rangement,2,15.73,31.46
INV502187,2023-05-03,10421,France,STK010,Guirlande lumineuse,5,15.77,78.85
INV502188,2023-12-19,10422,Italy,STK008,Tapis de bain,5,28.7,143.5
INV502188,2023-12-19,10422,Italy,STK008,Tapis de bain,2,25.26,50.52
INV502188,2023-12-19,10422,Italy,STK006,Cadre photo bois,3,8.81,26.43
INV502189,2023-06-04,10422,Italy,STK011,Plateau en bambou,1,24.26,24.26
INV502189,2023-06-04,10422,Italy,STK006,Cadre photo bois,2,8.93,17.86
INV502189,2023-06-04,10422,Italy,STK005,Bougie parfumee,1,9.42,9.42
INV502190,2023-10-15,10422,Italy,STK003,Set de tasses ceramique,3,11.68,35.04
INV502191,2023-12-22,10422,Italy,STK004,Plaid tricote,1,35.51,35.51
INV502192,2023-09-04,10422,Italy,STK008,Tapis de bain,2,20.89,41.78
INV502192,2023-09-04,10422,Italy,STK004,Plaid tricote,4,32.62,130.48
INV502193,2023-06-01,10422,Italy,STK007,Panier de rangement,2,24.79,49.58
INV502193,2023-06-01,10422,Italy,STK004,Plaid tricote,5,31.01,155.05
INV502194,2023-12-26,10422,Italy,STK012,Miroir mural rond,2,36.42,72.84
INV502194,2023-12-26,10422,Italy,STK001,Lampe de bureau design,2,26.24,52.48
INV502195,2023-05-21,10422,Italy,STK012,Miroir mural rond,2,38.91,77.82
INV502195,2023-05-21,10422,Italy,STK005,Bougie parfumee,1,9.11,9.11
INV502195,2023-05-21,10422,Italy,STK009,Vase en verre,1,22.77,22.77
INV502196,2023-10-20,10422,Italy,STK002,Coussin en lin,1,20.04,20.04
INV502196,2023-10-20,10422,Italy,STK007,Panier de rangement,2,21.94,43.88
INV502196,2023-10-20,10422,Italy,STK010,Guirlande lumineuse,1,14.77,14.77
INV502196,2023-10-20,10422,Italy,STK001,Lampe de bureau design,4,16.03,64.12
INV502197,2023-09-13,10422,Italy,STK008,Tapis de bain,2,28.01,56.02
INV502197,2023-09-13,10422,Italy,STK005,Bougie parfumee,4,16.23,64.92
INV502197,2023-09-13,10422,Italy,STK008,Tapis de bain,5,31.24,156.2
INV502198,2023-08-21,10422,Italy,STK003,Set de tasses ceramique,3,18.66,55.980000000000004
INV502198,2023-08-21,10422,Italy,STK001,Lampe de bureau design,4,29.27,117.08
INV502198,2023-08-21,10422,Italy,STK004,Plaid tricote,4,30.28,121.12
INV502198,2023-08-21,10422,Italy,STK004,Plaid tricote,5,25.64,128.2
INV502199,2023-11-05,10422,Italy,STK010,Guirlande lumineuse,1,12.3,12.3
INV502200,2023-12-12,10422,Italy,STK012,Miroir mural rond,3,40.26,120.78
INV502200,2023-12-12,10422,Italy,STK002,Coussin en lin,1,19.04,19.04
INV502200,2023-12-12,10422,Italy,STK003,Set de tasses ceramique,1,16.88,16.88
INV502201,2023-12-19,10422,Italy,STK001,Lampe de bureau design,4,19.33,77.32
INV502202,2023-11-06,10422,Italy,STK012,Miroir mural rond,2,42.3,84.6
INV502202,2023-11-06,10422,Italy,STK007,Panier de rangement,2,25.98,51.96
INV502202,2023-11-06,10422,Italy,STK007,Panier de rangement,4,19.95,79.8
INV502202,2023-11-06,10422,Italy,STK012,Miroir mural rond,2,30.59,61.18
INV502203,2023-03-24,10423,Germany,STK003,Set de tasses ceramique,3,15.74,47.22
INV502203,2023-03-24,10423,Germany,STK011,Plateau en bambou,1,18.03,18.03
INV502203,2023-03-24,10423,Germany,STK001,Lampe de bureau design,1,28.06,28.06
INV502203,2023-03-24,10423,Germany,STK003,Set de tasses ceramique,1,18.23,18.23
INV502204,2023-02-05,10423,Germany,STK011,Plateau en bambou,4,26.99,107.96
INV502204,2023-02-05,10423,Germany,STK010,Guirlande lumineuse,5,12.5,62.5
INV502204,2023-02-05,10423,Germany,STK006,Cadre photo bois,2,12.45,24.9
INV502204,2023-02-05,10423,Germany,STK002,Coussin en lin,1,21.84,21.84
INV502205,2023-05-22,10423,Germany,STK005,Bougie parfumee,5,14.65,73.25
INV502205,2023-05-22,10423,Germany,STK011,Plateau en bambou,1,22.54,22.54
INV502206,2023-03-01,10423,Germany,STK002,Coussin en lin,2,15.81,31.62
INV502206,2023-03-01,10423,Germany,STK006,Cadre photo bois,3,9.76,29.28
INV502206,2023-03-01,10423,Germany,STK002,Coussin en lin,5,17.39,86.95
INV502207,2023-06-12,10423,Germany,STK008,Tapis de bain,1,31.18,31.18
INV502208,2023-05-04,10424,Germany,STK007,Panier de rangement,2,24.11,48.22
INV502208,2023-05-04,10424,Germany,STK005,Bougie parfumee,4,9.69,38.76
INV502208,2023-05-04,10424,Germany,STK012,Miroir mural rond,5,46.45,232.25
INV502208,2023-05-04,10424,Germany,STK010,Guirlande lumineuse,1,17.45,17.45
INV502209,2023-02-02,10424,Germany,STK007,Panier de rangement,5,21.31,106.55
INV502209,2023-02-02,10424,Germany,STK007,Panier de rangement,4,23.37,93.48
INV502210,2023-07-30,10424,Germany,STK006,Cadre photo bois,4,10.45,41.8
INV502210,2023-07-30,10424,Germany,STK006,Cadre photo bois,5,10.88,54.400000000000006
INV502210,2023-07-30,10424,Germany,STK011,Plateau en bambou,4,26.14,104.56
INV502210,2023-07-30,10424,Germany,STK010,Guirlande lumineuse,5,12.96,64.80000000000001
INV502211,2023-03-16,10424,Germany,STK001,Lampe de bureau design,2,21.69,43.38
INV502212,2023-11-14,10424,Germany,STK012,Miroir mural rond,3,25.51,76.53
INV502212,2023-11-14,10424,Germany,STK004,Plaid tricote,4,33.87,135.48
INV502213,2023-05-29,10424,Germany,STK005,Bougie parfumee,3,13.31,39.93
INV502213,2023-05-29,10424,Germany,STK012,Miroir mural rond,5,40.59,202.95000000000002
INV502214,2023-05-08,10424,Germany,STK011,Plateau en bambou,2,21.68,43.36
INV502214,2023-05-08,10424,Germany,STK005,Bougie parfumee,3,12.56,37.68
INV502214,2023-05-08,10424,Germany,STK004,Plaid tricote,4,29.2,116.8
INV502214,2023-05-08,10424,Germany,STK007,Panier de rangement,5,23.67,118.35000000000001
INV502215,2023-12-10,10424,Germany,STK009,Vase en verre,2,16.77,33.54
INV502215,2023-12-10,10424,Germany,STK002,Coussin en lin,4,14.69,58.76
INV502215,2023-12-10,10424,Germany,STK011,Plateau en bambou,1,21.34,21.34
INV502216,2023-06-11,10424,Germany,STK002,Coussin en lin,3,22.19,66.57000000000001
INV502216,2023-06-11,10424,Germany,STK011,Plateau en bambou,3,25.56,76.67999999999999
INV502216,2023-06-11,10424,Germany,STK003,Set de tasses ceramique,2,16.96,33.92
INV502216,2023-06-11,10424,Germany,STK012,Miroir mural rond,5,39.1,195.5
INV502217,2023-06-20,10424,Germany,STK007,Panier de rangement,2,22.81,45.62
INV502217,2023-06-20,10424,Germany,STK009,Vase en verre,4,15.49,61.96
INV502218,2023-09-03,10424,Germany,STK008,Tapis de bain,5,16.58,82.89999999999999
INV502218,2023-09-03,10424,Germany,STK006,Cadre photo bois,3,8.71,26.130000000000003
INV502218,2023-09-03,10424,Germany,STK002,Coussin en lin,5,11.06,55.300000000000004
INV502218,2023-09-03,10424,Germany,STK001,Lampe de bureau design,5,23.65,118.25
INV502219,2023-08-29,10424,Germany,STK002,Coussin en lin,4,19.85,79.4
INV502219,2023-08-29,10424,Germany,STK003,Set de tasses ceramique,4,19.86,79.44
INV502219,2023-08-29,10424,Germany,STK006,Cadre photo bois,1,10.34,10.34
INV502219,2023-08-29,10424,Germany,STK009,Vase en verre,3,17.89,53.67
INV502220,2023-06-07,10424,Germany,STK011,Plateau en bambou,1,26.12,26.12
INV502220,2023-06-07,10424,Germany,STK001,Lampe de bureau design,3,26.57,79.71000000000001
INV502221,2023-09-22,10424,Germany,STK003,Set de tasses ceramique,3,11.44,34.32
INV502221,2023-09-22,10424,Germany,STK001,Lampe de bureau design,4,23.47,93.88
INV502221,2023-09-22,10424,Germany,STK010,Guirlande lumineuse,2,13.74,27.48
INV502222,2023-05-03,10424,Germany,STK006,Cadre photo bois,5,10.75,53.75
INV502222,2023-05-03,10424,Germany,STK001,Lampe de bureau design,3,26.76,80.28
INV502222,2023-05-03,10424,Germany,STK005,Bougie parfumee,2,16.31,32.62
INV502223,2023-10-07,10424,Germany,STK005,Bougie parfumee,4,14.35,57.4
INV502223,2023-10-07,10424,Germany,STK006,Cadre photo bois,3,7.51,22.53
INV502223,2023-10-07,10424,Germany,STK002,Coussin en lin,1,18.78,18.78
INV502223,2023-10-07,10424,Germany,STK012,Miroir mural rond,4,37.68,150.72
INV502224,2023-06-12,10424,Germany,STK005,Bougie parfumee,2,13.5,27.0
INV502225,2023-05-07,10424,Germany,STK004,Plaid tricote,3,32.66,97.97999999999999
INV502225,2023-05-07,10424,Germany,STK003,Set de tasses ceramique,3,11.68,35.04
INV502225,2023-05-07,10424,Germany,STK009,Vase en verre,1,24.22,24.22
INV502226,2023-06-23,10424,Germany,STK012,Miroir mural rond,4,52.3,209.2
INV502226,2023-06-23,10424,Germany,STK006,Cadre photo bois,3,8.51,25.53
INV502226,2023-06-23,10424,Germany,STK007,Panier de rangement,2,18.77,37.54
INV502226,2023-06-23,10424,Germany,STK010,Guirlande lumineuse,2,14.11,28.22
INV502227,2023-07-10,10425,Portugal,STK003,Set de tasses ceramique,5,16.11,80.55
INV502227,2023-07-10,10425,Portugal,STK005,Bougie parfumee,1,12.44,12.44
INV502227,2023-07-10,10425,Portugal,STK009,Vase en verre,1,21.58,21.58
INV502227,2023-07-10,10425,Portugal,STK012,Miroir mural rond,2,40.23,80.46
INV502228,2023-01-08,10425,Portugal,STK010,Guirlande lumineuse,4,15.29,61.16
INV502229,2023-01-28,10425,Portugal,STK001,Lampe de bureau design,1,21.74,21.74
INV502229,2023-01-28,10425,Portugal,STK012,Miroir mural rond,5,34.01,170.04999999999998
INV502229,2023-01-28,10425,Portugal,STK001,Lampe de bureau design,1,24.14,24.14
INV502229,2023-01-28,10425,Portugal,STK002,Coussin en lin,1,19.98,19.98
INV502230,2023-04-11,10425,Portugal,STK004,Plaid tricote,1,30.87,30.87
INV502230,2023-04-11,10425,Portugal,STK002,Coussin en lin,5,23.13,115.64999999999999
INV502231,2023-10-29,10426,France,STK005,Bougie parfumee,1,10.91,10.91
INV502231,2023-10-29,10426,France,STK008,Tapis de bain,1,29.18,29.18
INV502231,2023-10-29,10426,France,STK007,Panier de rangement,4,22.67,90.68
INV502232,2023-04-24,10427,France,STK007,Panier de rangement,3,18.1,54.300000000000004
INV502233,2023-01-16,10427,France,STK005,Bougie parfumee,2,11.35,22.7
INV502233,2023-01-16,10427,France,STK007,Panier de rangement,5,21.08,105.39999999999999
INV502233,2023-01-16,10427,France,STK006,Cadre photo bois,5,8.99,44.95
INV502234,2023-07-17,10427,France,STK004,Plaid tricote,5,34.72,173.6
INV502235,2023-07-27,10428,France,STK008,Tapis de bain,1,33.6,33.6
INV502235,2023-07-27,10428,France,STK002,Coussin en lin,1,13.89,13.89
INV502236,2023-05-09,10428,France,STK007,Panier de rangement,3,22.02,66.06
INV502236,2023-05-09,10428,France,STK007,Panier de rangement,3,18.26,54.78
INV502237,2023-01-29,10428,France,STK003,Set de tasses ceramique,3,13.84,41.519999999999996
INV502238,2023-08-22,10428,France,STK003,Set de tasses ceramique,2,18.61,37.22
INV502239,2023-09-29,10428,France,STK004,Plaid tricote,1,24.83,24.83
INV502239,2023-09-29,10428,France,STK010,Guirlande lumineuse,3,14.54,43.62
INV502240,2023-07-15,10428,France,STK008,Tapis de bain,3,23.92,71.76
INV502241,2023-09-16,10429,France,STK010,Guirlande lumineuse,1,10.98,10.98
INV502241,2023-09-16,10429,France,STK010,Guirlande lumineuse,3,15.76,47.28
INV502241,2023-09-16,10429,France,STK009,Vase en verre,5,18.51,92.55000000000001
INV502241,2023-09-16,10429,France,STK010,Guirlande lumineuse,2,12.46,24.92
INV502242,2023-07-05,10429,France,STK003,Set de tasses ceramique,5,16.06,80.3
INV502243,2023-05-01,10429,France,STK001,Lampe de bureau design,4,23.57,94.28
INV502244,2023-03-04,10430,Netherlands,STK009,Vase en verre,4,21.16,84.64
INV502244,2023-03-04,10430,Netherlands,STK010,Guirlande lumineuse,4,13.56,54.24
INV502244,2023-03-04,10430,Netherlands,STK004,Plaid tricote,4,34.45,137.8
INV502244,2023-03-04,10430,Netherlands,STK004,Plaid tricote,4,27.29,109.16
INV502245,2023-06-11,10430,Netherlands,STK007,Panier de rangement,3,24.52,73.56
INV502245,2023-06-11,10430,Netherlands,STK005,Bougie parfumee,1,12.56,12.56
INV502245,2023-06-11,10430,Netherlands,STK002,Coussin en lin,5,19.12,95.60000000000001
INV502246,2023-04-20,10430,Netherlands,STK011,Plateau en bambou,2,11.92,23.84
INV502247,2023-09-19,10430,Netherlands,STK012,Miroir mural rond,2,33.25,66.5
INV502248,2023-02-09,10430,Netherlands,STK002,Coussin en lin,1,15.48,15.48
INV502248,2023-02-09,10430,Netherlands,STK001,Lampe de bureau design,1,24.21,24.21
INV502249,2023-01-26,10430,Netherlands,STK011,Plateau en bambou,1,23.02,23.02
